taxon_name,collection_no,strat_unit,country,stage,MAT_degC,MAP_cm,s_temp,s_precip
Plateosaurus_engelhardti,22680,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,28.90005,1.000406,31.029360000000004,3.30474
Plateosaurus_engelhardti,22680,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,28.90005,1.000406,31.029360000000004,3.30474
Chindesaurus_bryansmalli,22706,Chinle Formation (Petrified Forest Member),USA,Norian,35.04388,0.8209236,5.324160000000003,5.15831674
Chindesaurus_bryansmalli,22706,Chinle Formation (Petrified Forest Member),USA,Norian,35.04388,0.8209236,5.324160000000003,5.15831674
Emausaurus_ernsti,24862,NA,Germany,Toarcian,20.18344,2.267282,47.0660964,6.450554
Emausaurus_ernsti,24862,NA,Germany,Toarcian,20.18344,2.267282,47.0660964,6.450554
Eoraptor_lunensis,24877,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Eoraptor_lunensis,24877,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,24877,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,24877,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,24878,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,24878,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Segisaurus_halli,25306,Navajo Sandstone Formation,USA,Pliensbachian,28.94113,1.911057,20.129490000000004,12.167373913
Segisaurus_halli,25306,Navajo Sandstone Formation,USA,Pliensbachian,28.94113,1.911057,20.129490000000004,12.167373913
Saturnalia_tupiniquim,25307,"Santa Maria Formation (Alemoa Member, Hyperodapedon other zone)",Brazil,Carnian,20.94003,0.6687132,49.524597,1.6672589999999998
Saturnalia_tupiniquim,25307,"Santa Maria Formation (Alemoa Member, Hyperodapedon other zone)",Brazil,Carnian,20.94003,0.6687132,49.524597,1.6672589999999998
Lagerpeton_chanarensis,26092,Chañares Formation (Massetognathus–Chanaresuchus zone),Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Lagerpeton_chanarensis,26092,Chañares Formation (Massetognathus–Chanaresuchus zone),Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Lewisuchus_admixtus,26092,Chañares Formation (Massetognathus–Chanaresuchus zone),Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Lewisuchus_admixtus,26092,Chañares Formation (Massetognathus–Chanaresuchus zone),Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Marasuchus_lilloensis,26092,Chañares Formation (Massetognathus–Chanaresuchus zone),Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Marasuchus_lilloensis,26092,Chañares Formation (Massetognathus–Chanaresuchus zone),Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Pisanosaurus_mertii,26452,"Ischigualasto Formation (La Peña Member, Scaphonyx-Exaeretodon-Herrerasaurus biozone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Pisanosaurus_mertii,26452,"Ischigualasto Formation (La Peña Member, Scaphonyx-Exaeretodon-Herrerasaurus biozone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Pantydraco_caducus,27012,NA,UK,Rhaetian,30.68597,1.048693,39.49496,3.467053700000001
Pantydraco_caducus,27012,NA,UK,Rhaetian,30.68597,1.048693,39.49496,3.467053700000001
Lesothosaurus_diagnosticus,28570,Elliot Formation (Upper),Lesotho,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Lesothosaurus_diagnosticus,28570,Elliot Formation (Upper),Lesotho,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Lesothosaurus_diagnosticus,28613,Elliot Formation (Upper),Lesotho,Hettangian,20.07159,0.7656069,43.318574000000005,4.084660700000001
Lesothosaurus_diagnosticus,28613,Elliot Formation (Upper),Lesotho,Hettangian,20.07159,0.7656069,43.318574000000005,4.084660700000001
Zupaysaurus_rougieri,34132,Los Colorados Formation,Argentina,Norian,21.26407,0.3352539,37.450503,1.1838146
Zupaysaurus_rougieri,34132,Los Colorados Formation,Argentina,Norian,21.26407,0.3352539,37.450503,1.1838146
Vulcanodon_karibaensis,34768,Forest Sandstone Formation,Zimbabwe,Hettangian,30.0524,0.4670721,42.923523,3.50127906
Massospondylus_carinatus,34777,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,31.12729,0.4343985,39.7409,3.1648278
Coelophysis_kayentakatae,35248,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Coelophysis_kayentakatae,35248,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Coelophysis_kayentakatae,35249,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Coelophysis_kayentakatae,35249,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Coelophysis_kayentakatae,35250,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Coelophysis_kayentakatae,35250,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Barapasaurus_tagorei,35268,Kota Formation (Lower),India,Sinemurian,29.13507,4.253777,12.34161,17.564057000000002
Barapasaurus_tagorei,35268,Kota Formation (Lower),India,Sinemurian,29.13507,4.253777,12.34161,17.564057000000002
Blikanasaurus_cromptoni,35295,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Blikanasaurus_cromptoni,35295,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Melanorosaurus_readi,36609,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Melanorosaurus_readi,36609,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Massospondylus_carinatus,36702,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Melanorosaurus_readi,36704,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Melanorosaurus_readi,36704,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Melanorosaurus_readi,36705,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Melanorosaurus_readi,36705,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Eucnemesaurus_fortis,36733,Elliot Formation (Lower),South Africa,Norian,14.06256,1.000032,45.401366,5.3290475
Eucnemesaurus_fortis,36733,Elliot Formation (Lower),South Africa,Norian,14.06256,1.000032,45.401366,5.3290475
Plateosauravus_cullingworthi,36735,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Plateosauravus_cullingworthi,36735,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Plateosauravus_cullingworthi,36738,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Plateosauravus_cullingworthi,36738,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Massospondylus_carinatus,36741,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.8288,0.4755427,47.316189,1.5103369999999998
Massospondylus_carinatus,36741,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.8288,0.4755427,47.316189,1.5103369999999998
Massospondylus_carinatus,36850,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,22.19666,0.2424241,47.7548804,0.5799683
Sarcosaurus_woodi,37812,Blue Lias Formation (bucklandi ammonoid zone),UK,Sinemurian,21.18372,2.472701,36.896939,5.447898
Antetonitrus_ingenipes,39659,Elliot Formation (Upper),South Africa,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Antetonitrus_ingenipes,39659,Elliot Formation (Upper),South Africa,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Unaysaurus_tolentinoi,45513,Caturrita Formation (Riograndia assemblage zone),Brazil,Norian,21.90567,0.4976698,47.317808,0.4333990000000001
Unaysaurus_tolentinoi,45513,Caturrita Formation (Riograndia assemblage zone),Brazil,Norian,21.90567,0.4976698,47.317808,0.4333990000000001
Dracovenator_regenti,45530,Elliot Formation (Upper),South Africa,Hettangian,22.19666,0.2424241,47.7548804,0.5799683
Dracovenator_regenti,45530,Elliot Formation (Upper),South Africa,Hettangian,22.19666,0.2424241,47.7548804,0.5799683
Coelophysis_rhodesiensis,45531,"Forest Sandstone Formation, Nyamandhlovu Sandstones Formation, Elliot Formation (Upper)",Zimbabwe & South Africa,Hettangian,22.19666,0.2424241,47.7548804,0.5799683
Coelophysis_rhodesiensis,45531,"Forest Sandstone Formation, Nyamandhlovu Sandstones Formation, Elliot Formation (Upper)",Zimbabwe & South Africa,Hettangian,22.19666,0.2424241,47.7548804,0.5799683
Jingshanosaurus_xinwaensis,46903,Lufeng Formation (Shawan Member),China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Jingshanosaurus_xinwaensis,46903,Lufeng Formation (Shawan Member),China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Massospondylus_kaalae,47032,Elliot Formation (Upper),South Africa,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Massospondylus_kaalae,47032,Elliot Formation (Upper),South Africa,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Lufengosaurus_huenei,47081,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,11.49557,3.752792,51.96543,9.166032
Cryolophosaurus_ellioti,47135,Hanson Formation,Antarctica,Sinemurian,8.106964,1.741133,48.499480000000005,2.9665410000000003
Cryolophosaurus_ellioti,47135,Hanson Formation,Antarctica,Sinemurian,8.106964,1.741133,48.499480000000005,2.9665410000000003
Glacialisaurus_hammeri,47135,Hanson Formation,Antarctica,Sinemurian,8.106964,1.741133,48.499480000000005,2.9665410000000003
Glacialisaurus_hammeri,47135,Hanson Formation,Antarctica,Sinemurian,8.106964,1.741133,48.499480000000005,2.9665410000000003
Anchisaurus_polyzelus,47197,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47197,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47197,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47197,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47197,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47197,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47199,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Anchisaurus_polyzelus,47199,Portland Formation (Agawam Group),USA,Hettangian,33.35147,1.877723,20.135339999999996,10.85104238
Eucnemesaurus_fortis,36610,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Eucnemesaurus_fortis,36610,Elliot Formation (Lower),South Africa,Norian,14.16898,0.6965679,44.745332000000005,3.1775231
Efraasia_minor,47800,Löwenstein Formation (Lower Stubensandstein Member),Germany,Norian,27.76358,1.370686,34.94238,3.219998
Efraasia_minor,47800,Löwenstein Formation (Lower Stubensandstein Member),Germany,Norian,27.76358,1.370686,34.94238,3.219998
Coelophysis_bauri,48422,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,35.86569,0.7302114,4.4039,5.16066753
Chindesaurus_bryansmalli,48546,Chinle Formation (Petrified Forest Member),USA,Norian,34.07892,0.7038454,3.77664,4.87227172
Chindesaurus_bryansmalli,48546,Chinle Formation (Petrified Forest Member),USA,Norian,34.07892,0.7038454,3.77664,4.87227172
Plateosaurus_engelhardti,48639,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,28.90005,1.000406,31.029360000000004,3.30474
Plateosaurus_engelhardti,48639,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,28.90005,1.000406,31.029360000000004,3.30474
Plateosaurus_engelhardti,25836,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,28.90005,1.000406,31.029360000000004,3.30474
Plateosaurus_engelhardti,25836,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,28.90005,1.000406,31.029360000000004,3.30474
Camelotia_borealis,48644,Westbury Formation,UK,Rhaetian,30.68597,1.048693,39.49496,3.467053700000001
Camelotia_borealis,48644,Westbury Formation,UK,Rhaetian,30.68597,1.048693,39.49496,3.467053700000001
Staurikosaurus_pricei,48658,"Santa Maria Formation (Alemoa Member, Rhynchocephalian (Scaphonyx) Assemblage Zone)",Brazil,Carnian,20.94003,0.6687132,49.524597,1.6672589999999998
Staurikosaurus_pricei,48658,"Santa Maria Formation (Alemoa Member, Rhynchocephalian (Scaphonyx) Assemblage Zone)",Brazil,Carnian,20.94003,0.6687132,49.524597,1.6672589999999998
Plateosaurus_engelhardti,48683,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,25.68661,1.875858,35.570497,3.5379199999999997
Plateosaurus_engelhardti,48683,"Trossingen Formation (Feuerletten Member), Marnes irisées supérieures Formation,  Löwenstein Formation","France, Germany, Switzerland",Norian,25.68661,1.875858,35.570497,3.5379199999999997
Ruehleia_bedheimensis,48694,Trossingen Formation,Germany,Norian,25.68661,1.875858,35.570497,3.5379199999999997
Ruehleia_bedheimensis,48694,Trossingen Formation,Germany,Norian,25.68661,1.875858,35.570497,3.5379199999999997
Liliensternus_liliensterni,48694,Trossingen Formation,Germany,Norian,25.68661,1.875858,35.570497,3.5379199999999997
Liliensternus_liliensterni,48694,Trossingen Formation,Germany,Norian,25.68661,1.875858,35.570497,3.5379199999999997
Massospondylus_carinatus,48824,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Massospondylus_carinatus,48824,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Massospondylus_carinatus,48825,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Massospondylus_carinatus,48825,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Ngwevu_intloko,48826,Elliot Formation (Upper),South Africa,Hettangian,19.8288,0.4755427,47.316189,1.5103369999999998
Ngwevu_intloko,48826,Elliot Formation (Upper),South Africa,Hettangian,19.8288,0.4755427,47.316189,1.5103369999999998
Massospondylus_carinatus,48827,"Elliot Formation (Upper), Forest Sandstone Formation, Clarens Formation",South Africa and Zimbabwe,Hettangian,19.7674,0.2783161,47.176541,0.7291392999999999
Lycorhinus_angustidens,48828,Elliot Formation (Upper),South Africa,Hettangian,19.8288,0.4755427,47.316189,1.5103369999999998
Lycorhinus_angustidens,48828,Elliot Formation (Upper),South Africa,Hettangian,19.8288,0.4755427,47.316189,1.5103369999999998
Isanosaurus_attavipachi,48871,Nam Phong Formation (Upper),Thailand,Pliensbachian,23.25262,3.162334,31.291807,7.309736999999999
Isanosaurus_attavipachi,48871,Nam Phong Formation (Upper),Thailand,Pliensbachian,23.25262,3.162334,31.291807,7.309736999999999
Gojirasaurus_quayi,49499,Bull Canyon Formation,USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Gojirasaurus_quayi,49499,Bull Canyon Formation,USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Lufengosaurus_huenei,49501,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49501,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49501,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49501,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49503,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49503,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49503,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49503,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49503,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49503,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Sinosaurus_triassicus,49503,Lufeng Formation (Zhangjiawa and Shawan Members),China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Sinosaurus_triassicus,49503,Lufeng Formation (Zhangjiawa and Shawan Members),China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49773,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49773,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49773,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,12.59045,2.152691,62.44298,6.0857849999999996
Lufengosaurus_huenei,49780,"Lufeng Formation (Shawan Member), Zhenzhuchong Formation",China,Hettangian,13.3273,3.907186,50.04342,3.90944
Ohmdenosaurus_liasicus,50766,Posidonia Shale Formation,Germany,Toarcian,20.12006,1.776558,47.18935841,4.721341
Ohmdenosaurus_liasicus,50766,Posidonia Shale Formation,Germany,Toarcian,20.12006,1.776558,47.18935841,4.721341
Coelophysis_rhodesiensis,50823,"Forest Sandstone Formation, Nyamandhlovu Sandstones Formation, Elliot Formation (Upper)",Zimbabwe & South Africa,Hettangian,31.12729,0.4343985,39.7409,3.1648278
Coelophysis_rhodesiensis,50823,"Forest Sandstone Formation, Nyamandhlovu Sandstones Formation, Elliot Formation (Upper)",Zimbabwe & South Africa,Hettangian,31.12729,0.4343985,39.7409,3.1648278
Coelophysis_rhodesiensis,50824,"Forest Sandstone Formation, Nyamandhlovu Sandstones Formation, Elliot Formation (Upper)",Zimbabwe & South Africa,Hettangian,31.12729,0.4343985,39.7409,3.1648278
Coelophysis_rhodesiensis,50824,"Forest Sandstone Formation, Nyamandhlovu Sandstones Formation, Elliot Formation (Upper)",Zimbabwe & South Africa,Hettangian,31.12729,0.4343985,39.7409,3.1648278
Scutellosaurus_lawleri,51894,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Scutellosaurus_lawleri,51894,Kayenta Formation (Silty Facies Member),USA,Sinemurian,35.8689,0.6452784,8.780939999999998,4.228167145
Guaibasaurus_candelariensis,51954,Caturrita Formation (Riograndia assemblage zone),Brazil,Norian,21.90567,0.4976698,47.317808,0.4333990000000001
Guaibasaurus_candelariensis,51954,Caturrita Formation (Riograndia assemblage zone),Brazil,Norian,21.90567,0.4976698,47.317808,0.4333990000000001
Thecodontosaurus_antiquus,51970,Magnesian Conglomerate Formation,UK,Rhaetian,30.68597,1.048693,39.49496,3.467053700000001
Thecodontosaurus_antiquus,51970,Magnesian Conglomerate Formation,UK,Rhaetian,30.68597,1.048693,39.49496,3.467053700000001
Gongxianosaurus_shibeiensis,51980,Ziliujing Formation (Dongyuemiao Member),China,Toarcian,16.61575,3.940183,40.977875999999995,6.260363000000002
Gongxianosaurus_shibeiensis,51980,Ziliujing Formation (Dongyuemiao Member),China,Toarcian,16.61575,3.940183,40.977875999999995,6.260363000000002
Coloradisaurus_brevis,52014,Los Colorados Formation (Agua de la Peña Group),Argentina,Norian,21.26407,0.3352539,37.450503,1.1838146
Coloradisaurus_brevis,52014,Los Colorados Formation (Agua de la Peña Group),Argentina,Norian,21.26407,0.3352539,37.450503,1.1838146
Mussaurus_patagonicus,52015,Laguna Colorada Formation,Argentina,Norian,10.79044,1.406663,28.003056,6.6756062
Mussaurus_patagonicus,52015,Laguna Colorada Formation,Argentina,Norian,10.79044,1.406663,28.003056,6.6756062
Riojasaurus_incertus,52032,Los Colorados Formation (Agua de la Peña Group),Argentina,Norian,21.26407,0.3352539,37.450503,1.1838146
Riojasaurus_incertus,52032,Los Colorados Formation (Agua de la Peña Group),Argentina,Norian,21.26407,0.3352539,37.450503,1.1838146
Chindesaurus_bryansmalli,52495,Chinle Formation (Petrified Forest Member),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Chindesaurus_bryansmalli,52495,Chinle Formation (Petrified Forest Member),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Chindesaurus_bryansmalli,52496,Chinle Formation (Petrified Forest Member),USA,Norian,34.07892,0.7038454,3.77664,4.87227172
Chindesaurus_bryansmalli,52496,Chinle Formation (Petrified Forest Member),USA,Norian,34.07892,0.7038454,3.77664,4.87227172
Chindesaurus_bryansmalli,52497,Chinle Formation (Petrified Forest Member),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Chindesaurus_bryansmalli,52497,Chinle Formation (Petrified Forest Member),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,52498,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,52498,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,52498,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,52498,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,52498,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,52498,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Herrerasaurus_ischigualastensis,52740,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52740,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52741,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52741,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52742,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52743,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52744,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52745,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52745,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52746,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52746,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Herrerasaurus_ischigualastensis,52907,"Ischigualasto Formation (Cancha de Bochas Member, Scaphonyx-Exaeretodon-Herrerasaurus other zone)",Argentina,Carnian,22.08206,1.042526,44.968814,3.8588599
Eucoelophysis_baldwini,54007,Chinle Formation (Petrified Forest Member),USA,Norian,35.86569,0.7302114,4.4039,5.16066753
Eucoelophysis_baldwini,54007,Chinle Formation (Petrified Forest Member),USA,Norian,35.86569,0.7302114,4.4039,5.16066753
Coelophysis_bauri,54167,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,54167,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,36.03503,0.5133756,4.386900000000004,3.74828659
Coelophysis_bauri,54168,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,35.86569,0.7302114,4.4039,5.16066753
Coelophysis_bauri,54168,Chinle Formation (Siltstone and Petrified Forest Members),USA,Norian,35.86569,0.7302114,4.4039,5.16066753
